job_family,seniority,contract_type,region_code,remote_flag,min_years_exp,edu_min,responsibilities_count,requirements_count,tools_mentioned,lang_req,tech_skill,data_skill,design_skill,sales_skill,marketing_skill,ops_skill,salary_min,salary_max,salary_per_year_exp,req_to_resp_ratio,skill_density,complexity,jd_text
4,0,2,2,0,0.0,2,6,5,3,0,14.7,37.0,68.4,37.8,86.6,46.5,24632,25632,25131.6,0.833,26.446,0.957,"Intern Marketing role. Focus on ads, brand, and SEO. Requirements: 5 items; Responsibilities: 6 items."
4,2,0,0,0,4.55,2,13,15,10,1,60.0,56.0,37.6,48.1,75.1,34.1,56110,84509,12662.22,1.154,11.1,1.614,"Mid Marketing role. Focus on content, SEO, and campaigns. Requirements: 15 items; Responsibilities: 13 items."
2,2,0,2,1,6.46,1,3,14,9,1,40.1,47.1,75.1,61.0,38.3,55.8,56877,80216,9182.53,4.667,18.673,2.391,"Mid Design role. Focus on user research, UX/UI, and wireframes. Requirements: 14 items; Responsibilities: 3 items."
5,2,1,2,1,4.48,2,15,15,8,1,56.0,50.1,37.4,65.3,39.0,82.3,29828,67274,8852.07,1.0,10.995,1.087,"Mid Operations role. Focus on coordination, SOP, and reporting. Requirements: 15 items; Responsibilities: 15 items."
5,1,0,2,0,4.53,1,9,7,6,1,44.3,36.5,52.5,33.6,55.0,69.1,48830,64905,10291.29,0.778,18.181,1.454,"Junior Operations role. Focus on SOP, reporting, and process. Requirements: 7 items; Responsibilities: 9 items."
5,2,0,1,0,2.36,2,15,17,8,1,45.8,42.3,40.2,11.2,40.3,96.6,38431,50105,13188.49,1.133,8.637,1.646,"Mid Operations role. Focus on SOP, process, and logistics. Requirements: 17 items; Responsibilities: 15 items."
5,1,0,1,0,2.52,1,5,11,11,2,51.5,39.7,51.9,65.7,44.4,78.9,32744,33744,9453.8,2.2,20.759,1.075,"Junior Operations role. Focus on logistics, coordination, and SOP. Requirements: 11 items; Responsibilities: 5 items."
5,2,0,0,1,5.52,1,9,11,18,2,27.3,56.4,46.2,33.5,35.5,94.6,46823,64629,8540.4,1.222,14.678,0.466,"Mid Operations role. Focus on logistics, quality, and reporting. Requirements: 11 items; Responsibilities: 9 items."
4,2,0,2,0,2.74,1,8,14,4,2,28.1,66.6,44.7,49.4,72.9,39.6,50482,53900,13954.72,1.75,13.692,0.55,"Mid Marketing role. Focus on content, ads, and analytics. Requirements: 14 items; Responsibilities: 8 items."
4,0,2,1,0,0.42,1,4,7,5,0,45.5,23.4,19.6,42.0,83.6,12.3,28237,35017,22301.67,1.75,20.572,0.054,"Intern Marketing role. Focus on brand, campaigns, and SEO. Requirements: 7 items; Responsibilities: 4 items."
2,3,0,3,1,5.3,2,11,10,11,0,56.4,35.7,52.2,54.2,34.3,44.1,53201,100756,12218.89,0.909,13.189,1.093,"Senior Design role. Focus on wireframes, prototypes, and user research. Requirements: 10 items; Responsibilities: 11 items."
5,3,1,1,1,7.97,1,8,13,10,1,34.4,63.7,40.6,46.6,34.7,87.6,65034,66034,7306.32,1.625,14.65,2.076,"Senior Operations role. Focus on SOP, quality, and reporting. Requirements: 13 items; Responsibilities: 8 items."
5,2,0,2,0,5.4,1,14,13,7,1,45.2,40.1,63.5,33.9,61.5,92.9,70466,71466,11094.09,0.929,12.485,1.929,"Mid Operations role. Focus on logistics, coordination, and reporting. Requirements: 13 items; Responsibilities: 14 items."
0,3,0,5,1,9.49,3,14,16,7,2,81.9,47.1,53.3,52.9,65.4,65.7,75823,113286,9012.87,1.143,12.208,1.568,"Senior Software role. Focus on microservices, API, and backend. Requirements: 16 items; Responsibilities: 14 items."
5,3,0,3,0,6.53,1,11,15,9,1,52.4,58.5,47.7,43.8,31.2,79.8,73077,102192,11641.08,1.364,12.052,1.571,"Senior Operations role. Focus on coordination, process, and SOP. Requirements: 15 items; Responsibilities: 11 items."
4,2,0,4,0,3.07,1,5,10,8,1,34.9,34.7,40.9,40.0,76.9,62.7,51369,80480,16179.7,2.0,19.34,0.768,"Mid Marketing role. Focus on content, ads, and SEO. Requirements: 10 items; Responsibilities: 5 items."
0,2,0,4,1,4.89,1,13,9,9,0,78.5,43.9,41.7,49.9,56.2,45.9,73751,114438,15972.1,0.692,14.364,0.94,"Mid Software role. Focus on API, backend, and microservices. Requirements: 9 items; Responsibilities: 13 items."
4,2,0,5,1,6.02,2,5,11,8,0,46.7,48.1,55.1,51.7,65.6,75.7,75609,76609,10841.02,2.2,21.431,0.755,"Mid Marketing role. Focus on ads, brand, and analytics. Requirements: 11 items; Responsibilities: 5 items."
3,1,0,0,0,3.64,2,5,10,9,1,44.7,27.3,34.4,82.7,26.7,44.5,56383,76432,14305.91,2.0,17.352,0.947,"Junior Sales role. Focus on leads, pipeline, and account. Requirements: 10 items; Responsibilities: 5 items."
2,3,0,4,1,8.42,2,9,15,13,1,34.9,47.4,100.0,63.9,52.2,55.6,86827,106465,10260.95,1.667,14.75,1.74,"Senior Design role. Focus on prototypes, design system, and UX/UI. Requirements: 15 items; Responsibilities: 9 items."
4,2,1,1,0,7.85,2,9,13,3,1,33.8,41.4,43.8,63.8,84.6,30.3,60152,78085,7812.67,1.444,13.528,1.031,"Mid Marketing role. Focus on content, analytics, and SEO. Requirements: 13 items; Responsibilities: 9 items."
2,4,1,1,0,9.67,3,16,15,5,2,54.2,67.1,99.7,54.4,51.5,30.0,96920,107634,9586.08,0.937,11.514,2.111,"Lead Design role. Focus on design system, prototypes, and UX/UI. Requirements: 15 items; Responsibilities: 16 items."
2,2,1,5,1,5.45,1,13,11,13,1,37.8,31.0,59.6,33.2,53.8,41.4,68103,69103,10636.83,0.846,10.698,0.784,"Mid Design role. Focus on usability, design system, and user research. Requirements: 11 items; Responsibilities: 13 items."
0,0,1,2,1,0.12,1,7,5,14,2,100.0,39.1,39.6,27.9,33.5,33.7,34092,35092,30850.05,0.714,22.813,1.147,"Intern Software role. Focus on code review, frontend, and API. Requirements: 5 items; Responsibilities: 7 items."
3,1,1,3,0,2.63,2,5,9,8,1,22.6,43.7,47.5,95.5,46.0,33.0,33634,59698,12860.68,1.8,20.593,0.245,"Junior Sales role. Focus on pipeline, leads, and closing. Requirements: 9 items; Responsibilities: 5 items."
1,0,0,2,0,2.54,2,9,5,7,1,32.9,72.5,50.1,37.2,68.7,28.1,18962,47328,9360.26,0.556,20.688,0.843,"Intern Data role. Focus on experiments, SQL, and modeling. Requirements: 5 items; Responsibilities: 9 items."
1,1,0,0,1,4.04,1,11,9,11,0,35.3,56.2,12.9,45.5,56.7,47.2,42892,67058,10909.78,0.818,12.687,1.546,"Junior Data role. Focus on SQL, pipelines, and experiments. Requirements: 9 items; Responsibilities: 11 items."
4,2,0,1,1,1.43,1,12,11,6,0,24.0,51.9,40.8,54.6,46.0,44.6,52457,62540,23694.48,0.917,11.389,1.626,"Mid Marketing role. Focus on ads, campaigns, and content. Requirements: 11 items; Responsibilities: 12 items."
5,2,0,0,0,7.83,1,17,16,8,0,26.1,28.9,27.7,47.7,50.5,56.2,55144,89743,8207.08,0.941,7.186,1.144,"Mid Operations role. Focus on quality, logistics, and SOP. Requirements: 16 items; Responsibilities: 17 items."
3,2,1,2,1,2.47,3,8,10,5,0,38.5,48.0,44.7,100.0,51.9,61.9,59772,76703,19651.7,1.25,19.167,2.033,"Mid Sales role. Focus on CRM, leads, and account. Requirements: 10 items; Responsibilities: 8 items."
5,2,0,0,0,5.12,1,8,10,7,2,22.0,78.9,51.7,34.1,59.7,89.7,56650,68166,10199.15,1.25,18.666,0.677,"Mid Operations role. Focus on process, SOP, and coordination. Requirements: 10 items; Responsibilities: 8 items."
5,3,1,4,0,9.93,1,11,16,8,0,60.1,48.7,44.6,59.4,40.1,100.0,78913,95100,7962.26,1.455,13.074,1.865,"Senior Operations role. Focus on SOP, quality, and coordination. Requirements: 16 items; Responsibilities: 11 items."
2,2,0,3,0,6.03,1,9,17,7,1,38.2,49.0,100.0,27.0,43.8,40.8,48988,71468,8571.75,1.889,11.49,1.466,"Mid Design role. Focus on wireframes, design system, and prototypes. Requirements: 17 items; Responsibilities: 9 items."
1,1,0,0,1,4.33,1,10,9,10,0,37.3,63.9,43.4,53.9,25.7,48.4,57486,76406,12555.24,0.9,14.349,0.371,"Junior Data role. Focus on modeling, experiments, and dashboard. Requirements: 9 items; Responsibilities: 10 items."
5,2,1,5,0,7.26,1,11,9,2,1,67.6,37.5,35.7,45.0,50.6,64.9,70606,71606,8605.13,0.818,15.058,0.856,"Mid Operations role. Focus on logistics, reporting, and quality. Requirements: 9 items; Responsibilities: 11 items."
1,2,0,1,1,6.31,2,9,14,4,1,31.8,74.3,43.5,26.2,59.4,43.6,95128,96128,13084.34,1.556,12.121,0.671,"Mid Data role. Focus on SQL, pipelines, and modeling. Requirements: 14 items; Responsibilities: 9 items."
0,0,2,2,1,0.0,2,9,4,6,0,81.7,34.6,27.8,41.1,28.3,40.1,24120,37807,30963.15,0.444,19.515,0.615,"Intern Software role. Focus on backend, frontend, and code review. Requirements: 4 items; Responsibilities: 9 items."
4,2,0,2,0,6.43,1,10,12,5,1,32.5,47.9,26.7,37.3,74.5,26.4,40848,77016,7934.65,1.2,11.153,1.589,"Mid Marketing role. Focus on analytics, SEO, and content. Requirements: 12 items; Responsibilities: 10 items."
4,0,2,3,0,0.31,0,5,6,12,1,47.9,39.1,11.2,43.6,81.0,60.0,27756,28756,21504.04,1.2,25.708,0.8,"Intern Marketing role. Focus on SEO, campaigns, and ads. Requirements: 6 items; Responsibilities: 5 items."
5,0,0,4,0,0.0,1,4,4,2,0,38.5,23.5,46.9,42.5,26.3,55.9,21705,23733,22718.91,1.0,29.203,-0.088,"Intern Operations role. Focus on SOP, reporting, and process. Requirements: 4 items; Responsibilities: 4 items."
0,1,0,3,0,3.08,2,5,12,10,1,91.9,55.6,47.9,39.8,55.2,32.4,35076,52210,10704.72,2.4,18.988,1.473,"Junior Software role. Focus on backend, API, and microservices. Requirements: 12 items; Responsibilities: 5 items."
2,1,0,3,1,4.32,2,8,11,10,2,36.5,48.4,79.1,28.6,14.3,31.1,25437,74567,9399.55,1.375,12.533,0.815,"Junior Design role. Focus on usability, UX/UI, and prototypes. Requirements: 11 items; Responsibilities: 8 items."
3,1,0,1,0,3.69,1,6,9,6,2,37.4,39.4,56.8,70.9,47.0,16.0,33002,66134,10577.62,1.5,17.83,1.034,"Junior Sales role. Focus on CRM, leads, and pipeline. Requirements: 9 items; Responsibilities: 6 items."
2,1,1,4,0,3.52,1,8,10,12,2,52.8,49.8,100.0,22.0,26.5,33.3,53755,64100,13032.19,1.25,15.799,2.668,"Junior Design role. Focus on wireframes, UX/UI, and user research. Requirements: 10 items; Responsibilities: 8 items."
0,1,1,5,1,6.08,1,9,6,13,2,66.7,50.7,30.5,37.3,37.9,27.2,56033,65086,8555.46,0.667,16.683,1.854,"Junior Software role. Focus on CI/CD, code review, and API. Requirements: 6 items; Responsibilities: 9 items."
0,0,2,0,0,1.56,2,7,6,8,1,82.5,49.4,36.0,29.3,38.0,44.7,30360,31360,12064.59,0.857,21.534,0.788,"Intern Software role. Focus on CI/CD, microservices, and frontend. Requirements: 6 items; Responsibilities: 7 items."
2,0,0,0,0,2.38,1,5,8,6,0,28.0,23.3,82.1,27.6,28.4,42.0,21271,22271,6441.98,1.6,17.796,0.529,"Intern Design role. Focus on user research, design system, and UX/UI. Requirements: 8 items; Responsibilities: 5 items."
1,1,0,1,0,4.0,2,13,12,7,0,18.4,96.3,36.0,33.0,57.9,23.6,59785,87836,14775.19,0.923,10.606,1.315,"Junior Data role. Focus on experiments, ETL, and SQL. Requirements: 12 items; Responsibilities: 13 items."
2,3,0,1,0,11.19,1,10,10,8,2,58.2,53.5,67.8,50.7,46.1,24.8,91378,102330,7942.78,1.0,15.06,1.131,"Senior Design role. Focus on user research, wireframes, and prototypes. Requirements: 10 items; Responsibilities: 10 items."
5,0,2,1,0,0.74,0,8,8,4,1,29.0,57.4,10.7,36.0,26.0,53.8,19555,20555,11540.3,1.0,13.313,1.212,"Intern Operations role. Focus on process, quality, and coordination. Requirements: 8 items; Responsibilities: 8 items."
0,3,0,4,1,10.32,1,13,12,10,1,80.3,41.9,69.5,73.9,24.2,69.4,60112,101833,7150.72,0.923,14.371,1.643,"Senior Software role. Focus on CI/CD, API, and code review. Requirements: 12 items; Responsibilities: 13 items."
5,2,0,1,0,8.86,2,11,6,7,2,38.2,52.6,26.7,61.0,60.9,91.9,47561,98958,7426.79,0.545,19.485,1.491,"Mid Operations role. Focus on quality, reporting, and SOP. Requirements: 6 items; Responsibilities: 11 items."
5,2,0,5,0,5.19,1,9,14,6,1,49.2,53.8,42.8,58.5,73.2,77.5,49180,68491,9505.54,1.556,15.435,1.132,"Mid Operations role. Focus on coordination, reporting, and quality. Requirements: 14 items; Responsibilities: 9 items."
2,3,0,4,1,10.08,1,11,18,7,0,37.4,59.1,61.9,25.3,56.9,49.9,50838,94695,6568.7,1.636,10.017,1.689,"Senior Design role. Focus on prototypes, user research, and wireframes. Requirements: 18 items; Responsibilities: 11 items."
0,1,1,5,0,1.51,1,10,7,7,0,81.6,46.6,31.2,27.9,66.5,41.4,39244,55724,18907.34,0.7,17.361,2.163,"Junior Software role. Focus on frontend, microservices, and code review. Requirements: 7 items; Responsibilities: 10 items."
5,0,2,5,1,1.62,1,2,9,5,0,27.9,30.4,32.4,9.8,29.6,73.6,12324,30731,8221.52,4.5,18.524,0.11,"Intern Operations role. Focus on coordination, reporting, and quality. Requirements: 9 items; Responsibilities: 2 items."
4,1,0,0,1,4.6,2,9,10,3,0,38.4,40.0,16.2,37.7,100.0,33.4,34404,47969,7349.64,1.111,13.985,1.319,"Junior Marketing role. Focus on SEO, brand, and ads. Requirements: 10 items; Responsibilities: 9 items."
1,4,1,4,1,8.7,3,11,20,8,0,47.1,67.3,26.9,77.6,54.9,51.2,87751,244864,17138.86,1.818,10.486,1.947,"Lead Data role. Focus on SQL, experiments, and pipelines. Requirements: 20 items; Responsibilities: 11 items."
2,1,1,5,0,0.87,2,3,15,7,0,30.4,41.8,79.7,24.0,38.0,37.5,36806,56265,24942.99,5.0,13.955,1.561,"Junior Design role. Focus on usability, wireframes, and user research. Requirements: 15 items; Responsibilities: 3 items."
3,2,1,0,0,5.9,1,11,16,10,2,38.4,57.6,38.0,72.2,59.9,38.1,46910,89230,9861.34,1.455,11.264,2.081,"Mid Sales role. Focus on quota, account, and CRM. Requirements: 16 items; Responsibilities: 11 items."
5,2,0,0,1,5.27,2,9,13,5,0,20.2,41.5,47.0,64.2,57.6,70.2,61829,79955,11303.73,1.444,13.672,1.504,"Mid Operations role. Focus on process, quality, and coordination. Requirements: 13 items; Responsibilities: 9 items."
5,0,2,1,1,1.45,2,11,4,11,0,38.7,19.0,22.5,36.3,33.6,59.8,28045,39224,13701.36,0.364,13.989,0.796,"Intern Operations role. Focus on coordination, SOP, and reporting. Requirements: 4 items; Responsibilities: 11 items."
5,2,1,1,1,6.31,2,6,10,7,2,33.8,44.3,48.9,60.1,39.8,63.4,48861,58876,7365.01,1.667,18.148,1.548,"Mid Operations role. Focus on process, SOP, and logistics. Requirements: 10 items; Responsibilities: 6 items."
2,2,0,4,0,7.22,2,11,11,9,0,35.5,46.1,67.3,12.9,44.0,65.9,46937,67104,6936.92,1.0,12.351,1.815,"Mid Design role. Focus on prototypes, usability, and design system. Requirements: 11 items; Responsibilities: 11 items."
3,3,0,0,1,11.06,0,13,13,11,2,70.6,41.7,35.8,83.2,36.5,54.9,76806,120621,8188.47,1.0,12.413,2.186,"Senior Sales role. Focus on quota, leads, and pipeline. Requirements: 13 items; Responsibilities: 13 items."
3,1,2,5,1,4.16,2,9,11,10,2,27.8,64.6,40.8,52.6,29.6,26.1,51628,55910,10416.49,1.222,12.078,0.621,"Junior Sales role. Focus on account, leads, and quota. Requirements: 11 items; Responsibilities: 9 items."
1,2,0,2,0,3.26,1,9,14,11,1,52.4,98.8,70.5,28.5,41.5,47.9,61894,83329,17031.08,1.556,14.773,1.323,"Mid Data role. Focus on modeling, SQL, and dashboard. Requirements: 14 items; Responsibilities: 9 items."
4,1,0,3,1,4.52,3,4,15,8,0,48.2,42.1,56.3,42.1,83.7,48.6,36614,69008,9567.77,3.75,16.888,0.712,"Junior Marketing role. Focus on SEO, brand, and ads. Requirements: 15 items; Responsibilities: 4 items."
2,0,2,2,1,1.72,2,8,10,13,2,33.5,40.0,60.3,34.0,49.3,33.0,20587,27782,8887.27,1.25,13.889,0.36,"Intern Design role. Focus on user research, wireframes, and prototypes. Requirements: 10 items; Responsibilities: 8 items."
0,1,0,2,0,3.74,1,10,6,9,1,65.0,50.0,30.0,36.9,36.0,47.2,53872,60424,12050.89,0.6,16.573,0.727,"Junior Software role. Focus on code review, API, and CI/CD. Requirements: 6 items; Responsibilities: 10 items."
5,1,0,5,0,5.87,2,9,17,2,2,27.2,46.4,45.5,58.7,25.8,89.7,56568,69765,9195.51,1.889,11.275,1.146,"Junior Operations role. Focus on coordination, reporting, and SOP. Requirements: 17 items; Responsibilities: 9 items."
1,1,0,2,0,3.92,2,9,10,10,2,52.3,92.2,46.5,50.9,30.4,19.7,57698,75442,13532.29,1.111,15.362,-0.119,"Junior Data role. Focus on ETL, dashboard, and pipelines. Requirements: 10 items; Responsibilities: 9 items."
5,2,0,5,0,5.23,2,13,11,9,1,49.0,28.5,56.3,26.9,47.0,62.5,62148,90017,12203.52,0.846,11.26,1.287,"Mid Operations role. Focus on process, logistics, and quality. Requirements: 11 items; Responsibilities: 13 items."
3,1,0,3,1,4.22,1,11,5,6,0,51.0,35.9,31.6,69.2,41.1,37.2,45168,56421,9735.98,0.455,16.629,1.535,"Junior Sales role. Focus on account, leads, and pipeline. Requirements: 5 items; Responsibilities: 11 items."
2,1,0,2,0,1.17,2,10,10,8,1,26.3,41.7,73.8,37.0,33.9,43.9,35410,51971,20160.45,1.0,12.829,0.948,"Junior Design role. Focus on prototypes, design system, and usability. Requirements: 10 items; Responsibilities: 10 items."
1,0,0,5,1,2.45,0,4,13,10,1,12.0,76.3,30.5,39.2,45.0,29.3,33915,53229,12615.49,3.25,13.659,0.544,"Intern Data role. Focus on experiments, SQL, and pipelines. Requirements: 13 items; Responsibilities: 4 items."
4,4,0,1,1,10.57,0,17,17,8,1,48.9,62.0,48.1,49.2,94.5,47.5,40175,86426,5469.91,1.0,10.302,2.361,"Lead Marketing role. Focus on brand, SEO, and analytics. Requirements: 17 items; Responsibilities: 17 items."
0,2,0,2,0,8.67,1,8,14,10,0,76.2,30.8,37.4,41.9,44.6,44.4,42143,80238,6328.48,1.75,12.518,1.883,"Mid Software role. Focus on code review, backend, and CI/CD. Requirements: 14 items; Responsibilities: 8 items."
0,2,0,5,0,6.99,1,11,13,12,1,100.0,35.7,60.6,36.4,37.4,53.7,51171,79767,8196.49,1.182,13.487,1.099,"Mid Software role. Focus on code review, frontend, and backend. Requirements: 13 items; Responsibilities: 11 items."
0,2,1,1,1,6.47,0,8,15,14,1,73.5,39.5,28.2,36.3,30.2,47.4,63205,67686,8761.62,1.875,11.091,0.929,"Mid Software role. Focus on microservices, CI/CD, and code review. Requirements: 15 items; Responsibilities: 8 items."
4,1,2,5,1,3.81,2,8,8,9,0,51.3,29.3,39.4,27.8,81.9,26.4,27449,40408,7047.98,1.0,16.002,0.802,"Junior Marketing role. Focus on campaigns, SEO, and ads. Requirements: 8 items; Responsibilities: 8 items."
4,2,1,0,0,3.86,2,12,10,6,0,32.4,51.3,54.0,47.8,100.0,29.7,40192,88026,13182.21,0.833,14.325,0.806,"Mid Marketing role. Focus on brand, campaigns, and analytics. Requirements: 10 items; Responsibilities: 12 items."
4,1,1,0,1,3.42,2,7,11,10,0,33.8,50.8,36.7,39.6,61.8,37.7,50098,63258,12821.24,1.571,14.472,1.299,"Junior Marketing role. Focus on content, campaigns, and ads. Requirements: 11 items; Responsibilities: 7 items."
2,2,1,0,0,6.34,2,13,15,8,1,35.4,49.1,84.9,39.7,37.4,28.2,57622,93773,10306.16,1.154,9.81,1.489,"Mid Design role. Focus on design system, usability, and prototypes. Requirements: 15 items; Responsibilities: 13 items."
1,2,0,3,0,7.5,2,9,10,7,0,29.2,80.3,44.7,36.7,41.9,43.3,56501,83062,8213.61,1.111,14.531,1.888,"Mid Data role. Focus on pipelines, SQL, and dashboard. Requirements: 10 items; Responsibilities: 9 items."
3,1,2,5,1,4.18,1,12,11,9,1,15.6,38.4,45.5,63.6,17.1,57.1,46871,55661,9896.9,0.917,10.317,0.889,"Junior Sales role. Focus on closing, CRM, and account. Requirements: 11 items; Responsibilities: 12 items."
5,2,0,5,0,7.01,1,10,15,15,0,56.1,60.3,46.4,27.2,43.8,77.9,60499,92425,9543.09,1.5,12.465,1.594,"Mid Operations role. Focus on process, coordination, and quality. Requirements: 15 items; Responsibilities: 10 items."
3,3,0,3,1,9.44,1,19,16,9,2,53.4,78.1,36.2,91.3,48.3,51.7,82269,120643,9717.35,0.842,10.26,2.169,"Senior Sales role. Focus on CRM, account, and pipeline. Requirements: 16 items; Responsibilities: 19 items."
0,2,0,3,0,4.97,1,12,11,11,0,92.9,33.5,22.8,49.8,42.4,54.0,51837,64034,9708.46,0.917,12.85,1.442,"Mid Software role. Focus on code review, frontend, and CI/CD. Requirements: 11 items; Responsibilities: 12 items."
1,1,0,5,1,3.99,1,8,16,7,2,41.2,79.3,36.3,35.1,23.1,42.9,44844,70806,11577.15,2.0,10.746,0.542,"Junior Data role. Focus on dashboard, pipelines, and SQL. Requirements: 16 items; Responsibilities: 8 items."
2,3,0,5,1,7.75,1,10,19,4,0,38.0,29.6,94.1,60.2,47.7,47.4,80140,87408,9568.94,1.9,10.93,1.347,"Senior Design role. Focus on design system, prototypes, and UX/UI. Requirements: 19 items; Responsibilities: 10 items."
3,1,0,0,0,1.7,2,7,11,4,1,41.4,33.8,23.5,76.5,31.4,34.2,32028,50339,15269.48,1.571,13.381,1.301,"Junior Sales role. Focus on account, quota, and pipeline. Requirements: 11 items; Responsibilities: 7 items."
0,3,2,3,1,5.33,1,18,14,9,2,85.1,46.9,54.8,59.7,45.3,73.4,88428,89428,14040.28,0.778,11.412,1.396,"Senior Software role. Focus on frontend, API, and microservices. Requirements: 14 items; Responsibilities: 18 items."
2,4,0,2,1,12.18,1,12,14,13,1,72.1,27.8,100.0,64.0,52.6,61.5,96473,132678,8693.73,1.167,14.533,1.857,"Lead Design role. Focus on wireframes, design system, and prototypes. Requirements: 14 items; Responsibilities: 12 items."
5,2,0,0,0,8.26,2,6,11,5,1,66.5,50.4,28.4,44.5,28.1,69.0,61558,78324,7554.85,1.833,16.88,1.284,"Mid Operations role. Focus on reporting, process, and quality. Requirements: 11 items; Responsibilities: 6 items."
0,0,2,4,1,3.06,1,7,7,11,1,87.1,41.4,17.1,25.7,55.1,39.7,23050,39790,7731.24,1.0,19.013,0.831,"Intern Software role. Focus on backend, CI/CD, and API. Requirements: 7 items; Responsibilities: 7 items."
3,1,0,3,0,2.3,1,11,7,7,1,47.1,33.7,32.4,53.6,35.5,48.3,28050,50838,11966.23,0.636,13.92,0.983,"Junior Sales role. Focus on leads, closing, and pipeline. Requirements: 7 items; Responsibilities: 11 items."
3,2,1,3,0,8.37,1,9,15,7,0,62.5,42.5,19.7,95.1,49.1,27.4,58834,66234,6673.61,1.667,12.345,1.505,"Mid Sales role. Focus on quota, CRM, and account. Requirements: 15 items; Responsibilities: 9 items."
